WORD	LABEL	ANNOTATORS	SENTENCE	SENTENCE_INDEX
northeast	0	0	Buhari , 72 , will assume power in Africa 's richest nation at a time of crippling uncertainty -- as public revenue shrinks because of the falling price of oil and the Boko Haram insurgency threatens the country 's northeast .	39
narrating	1	5	In the balconies , `` gamescasters '' in dark suits and bright ties are breathlessly narrating and analyzing the plays to tens of thousands of fans who are watching via a live video stream .	15
proper	1	3	A gun is a tool , and like any tool -- be it a circular saw or a kitchen knife -- requires proper instruction , he said .	22
minors	0	0	The surge in unaccompanied minors shocked the nation as arrivals reached record levels .	4
wildland	1	4	FLAGSTAFF , Ariz. -- Nineteen firefighters died Sunday while battling a fast-moving wildfire northwest of Phoenix , the worst firefighter loss of life in a wildland blaze since 1933 .	25
breathing	0	0	Just by breathing , tourists could erode the images .	2
received	0	0	Ryan won 236 votes Thursday , while Rep. Daniel Webster -LRB- R-Florida -RRB- , who won a following among staunch conservatives for his procedural reform agenda , received nine votes .	27
emblazoned	1	8	SAN FRANCISCO -- A public elementary school decided in 2011 to require students to wear a uniform with the school 's motto , `` Tomorrow 's Leaders , '' emblazoned in small letters on the shirts around a gopher , the campus mascot .	29
leaders	0	0	BEIJING -- In a sharp rebuff , China accused Washington on Wednesday of taking Japan 's side in a tense clash over disputed islands in the East China Sea , underscoring rising regional friction as visiting Vice President Joe Biden met with Beijing 's leaders .	44
mixed	0	0	The sweeping , unanimous decision Tuesday by a three-judge panel of the 9th U.S. Circuit Court of Appeals overturned a mixed jury verdict in an antitrust case involving an AIDS drug .	20
small	0	0	The Mighty Makers line from K'nex , for example , includes a construction set in which two small female dolls get to build their dream house from the ground up .	17
Indy	0	0	`` If you want to learn how to run Indy cars , you do n't start at Indy . ''	17
Later	0	0	Later that season , a knee injury ended his hopes of playing catcher .	0
strapped	1	5	It 's a padded fabric shell that is strapped around the outside of a helmet with the aim of reducing the impact of collisions .	8
exhaustively	1	8	It represents about 58 percent of our planet 's oceans and is mostly unexplored , exhaustively exploited and in rapid decline .	15
district	1	4	Now 80 and a resident of the Park La Brea complex in the Fairfax district , Prochnik uses that vat of chocolate as a centerpiece during talks about the Holocaust that he gives to schoolchildren .	14
hurt	0	0	Eleven of the injured were believed to be critically injured and another six seriously hurt , according to the Fire Department .	14
remains	0	0	It remains the only state in the Lower 48 where hunters may use bait , traps and dogs to nab bears .	1
gently	0	0	Mduduzi descended , gently carrying the owlets in a box .	3
walkers	0	0	They are distracted walkers who , while calling or texting on mobile phones , have suffered cuts and bruises , sustained serious head injuries or even been killed .	3
anti-childhood	1	3	Michelle Obama said Friday that a new focus of her anti-childhood obesity effort will be to help people cook more of their meals at home because they 're healthier .	10
unrelenting	1	8	the migrants shouted outside the cavernous Keleti train station , the latest focal point for European tensions over the unrelenting flow of migrants from the Middle East , Asia and Africa fleeing war and poverty .	19
saddled	1	8	Already perceived as ugly and saddled with being a symbol of death and decay in many cultures , their numbers are dropping because of poaching , poisonings and collisions with electricity pylons and wind turbines .	5
slaves	0	0	He also referred to `` the sons of former slaves and the sons of former slave owners , '' saying he dreamed they would `` meet at the table of brotherhood . ''	9
obese	1	4	In a new study , researchers from the University of North Carolina led by nutrition professor Barry Popkin have found that even when they are not eating at fast-food restaurants , children who frequent them tend to eat food that would probably make many of them overweight or -LSB- obese -RSB- -LRB- https://www.newsela.com/?tag=obesity -RRB- anyway .	49
ISIL	0	0	The main target was the Islamic State -LRB- ISIL -RRB- .	8
homework	0	0	Under the new policy , those two hours include using the Internet for entertainment , including Facebook , Twitter , TV and movies ; online homework is an exception .	25
speak	0	0	NEW YORK -- They speak different languages , live in countries rich and poor , face horrible job markets and healthy ones .	4
printers	0	0	One school science fair victory , a few national accolades , $ 35,000 of his parents ' savings and a visit to the White House later , Shubham today is the founder of Palo Alto startup Braigo Labs , which aims to become the first purveyor of low-cost , compact Braille printers .	51
Common	0	0	In the midst of the stirring `` Glory , '' the musical centerpiece of the Oscar-nominated movie `` Selma , '' Chicago rapper Common delivers a terse summation of how words , melody and a protest merged during the civil-rights movement .	23
cameras	0	0	Obama is also proposing a three-year , $ 263 million spending package to expand training and increase the use of body-worn cameras for monitoring police interactions with the public .	21
window	0	0	One day , her sister-in-law saw one of them outside their third-floor window and screamed .	12
Operations	0	0	The Special Operations Command began soliciting ideas for the suit this year from industry , academia and government labs , and has held two conferences where potential bidders , including Dowling 's company , Revision Military , demonstrated their products .	2
wall	0	0	WICOMICO RIVER , Md. -- On the wall of the nutria eradication team 's drab office at the Blackwater National Wildlife Refuge , there 's a large whiteboard with names and numbers on it .	7
heat	0	0	Because if you shut off the supply of 24-ounce fountain drinks , bacon cheeseburgers , fried chicken and stuffed tacos , the children who frequently eat at fast-food restaurants will go home and do what they generally do when not eating at a fast-food restaurant : They 'll snarf cookies and chips , chug sugar-sweetened soda from a bottle , and heat up frozen pizzas .	61
